THUMB,INDEX,MIDDLE,RING,LITTLE,G1,G2,G3,LABEL
663,816,787,980,978,15464,-3636,5336,15
663,816,787,981,978,15500,-4272,4308,15
663,816,788,981,978,16164,-4248,3052,15
663,816,787,980,978,15292,-4884,2824,15
664,816,787,980,978,15724,-3976,2660,15
664,816,787,980,978,16028,-5272,2548,15
664,815,786,980,978,16064,-5036,2152,15
663,815,786,980,977,16148,-5312,1684,15
663,815,786,980,978,16016,-4876,1684,15
664,815,785,980,978,16384,-4176,1660,15
664,816,785,980,978,16296,-4760,1364,15
664,815,785,980,978,16360,-4360,2032,15
663,815,784,980,978,16856,-2460,1460,15
664,815,785,980,978,16468,-1384,1484,15
664,815,784,980,978,17076,-492,2448,15
663,815,784,980,978,16508,612,1988,15
664,814,785,980,977,16708,1372,2116,15
664,815,785,980,978,16104,1808,2480,15
664,815,786,980,978,16528,3040,2100,15
664,815,788,980,978,15968,2932,1984,15
664,815,787,980,978,16528,3752,476,15
664,815,788,980,978,15304,4632,1284,15
664,815,788,980,978,15480,4124,2100,15
664,815,787,980,978,15588,3668,3980,15
664,815,788,980,978,15160,4348,3412,15
664,815,788,980,978,15492,4076,5460,15
664,815,788,980,978,15012,3600,5088,15
664,815,789,980,977,15408,3960,5412,15
664,815,788,980,978,15264,3564,5588,15
664,815,788,980,978,15092,2632,6152,15
664,815,789,980,978,15136,2304,6536,15
664,815,788,980,978,14708,2008,7564,15
664,815,788,980,978,14668,2140,8000,15
664,815,788,980,977,13752,1164,7872,15
664,815,786,980,978,13884,692,9156,15
664,815,787,980,978,13836,-236,9916,15
664,815,787,980,978,13396,-248,9096,15
664,814,786,980,978,13416,-420,9320,15
664,815,786,980,978,13384,-548,9568,15
664,815,786,980,978,13336,-640,9392,15
664,815,785,980,978,13420,-820,9468,15
664,815,786,980,977,13436,-1396,9448,15
664,815,785,980,977,13588,-1556,9032,15
663,814,785,980,978,14308,-1132,8012,15
663,814,786,980,977,14644,-220,7956,15
663,814,784,980,977,14868,40,7388,15
663,815,785,980,978,14608,-344,7984,15
663,815,785,980,978,14796,652,7052,15
663,814,784,980,977,14924,820,7120,15
663,814,785,980,977,15000,1424,6628,15
663,814,785,980,978,15488,1420,5240,15
663,814,784,980,978,16056,1556,4272,15
663,814,785,980,977,16504,2012,3512,15
663,814,784,980,978,16640,588,2100,15
663,814,784,980,977,16756,1160,1660,15
663,814,785,980,977,17288,-88,1924,15
664,814,783,980,977,17176,1244,3572,15
664,814,784,980,977,16732,420,2000,15
665,814,784,980,977,16492,308,2148,15
667,814,783,980,977,16952,572,2684,15
665,814,785,980,977,16500,-288,2528,15
665,814,785,980,977,16460,-696,3028,15
665,814,786,980,977,16560,-196,2708,15
665,813,788,980,977,16276,-184,3716,15
664,814,786,980,977,16952,-1084,3428,15
665,814,787,980,977,16188,-1260,3584,15
665,813,787,980,977,16312,-1940,3892,15
665,813,786,980,977,16364,-2228,3440,15
665,813,787,980,977,16372,-2600,3460,15
664,813,787,980,977,16288,-3032,3116,15
664,814,786,980,977,16068,-3340,4532,15
664,813,787,980,977,16036,-2580,3772,15
664,813,786,979,977,15716,-1964,5864,15
664,813,787,980,977,15284,-1388,6648,15
664,813,786,979,977,14504,-60,6908,15
664,814,786,980,977,14624,260,9160,15
664,814,787,979,978,15600,224,8228,15
664,814,786,980,977,14060,-988,8532,15
664,814,786,980,977,14688,-1820,8232,15
664,814,787,980,977,14840,-64,7880,15
664,814,786,980,977,15360,0,6800,15
664,814,787,979,978,14924,1432,6244,15
665,814,787,980,977,15316,876,6412,15
664,814,785,980,977,15056,1620,6216,15
665,814,786,980,977,14556,2632,8024,15
664,814,786,980,977,14208,1624,9068,15
664,814,785,979,977,14036,112,9784,15
664,814,786,979,977,13184,-52,9324,15
664,814,785,980,977,12360,-1336,10448,15
664,814,785,980,977,12656,-740,10840,15
664,814,786,980,977,12916,192,9764,15
664,814,785,979,977,13336,3000,9396,15
664,814,786,980,977,13044,1880,10216,15
664,814,786,980,977,12560,3612,8984,15
664,814,785,979,977,12776,3836,10060,15
664,814,786,979,977,12820,4188,9436,15
664,814,785,979,977,12644,1116,10960,15
664,814,784,979,977,12616,1912,10084,15
664,814,785,979,977,12940,776,10184,15
664,813,784,979,977,13116,-380,10004,15
664,814,784,979,977,13620,-84,9316,15
664,814,786,979,977,13740,-312,8356,15
664,814,786,979,977,14648,-88,7748,15
664,815,788,979,977,14920,-1208,7548,15
664,814,788,979,977,14824,-1692,8120,15
664,814,788,979,977,15264,-1060,7064,15
664,814,789,980,977,15000,-636,6492,15
664,814,789,979,977,15448,-1064,5840,15
664,815,789,979,977,15992,-588,5368,15
664,815,790,980,977,15876,-288,4900,15
663,815,789,980,977,15788,-140,3828,15
663,814,789,979,977,16376,220,4328,15
663,814,789,979,977,16500,-400,3340,15
663,814,788,979,977,16044,-452,3952,15
663,814,788,979,977,16468,528,3900,15
663,814,788,979,977,16156,1984,3776,15
664,814,787,979,977,16264,1924,4348,15
663,814,788,979,977,16192,1672,4128,15
663,813,788,979,977,16476,1408,3832,15
664,814,787,979,977,16188,1208,4524,15
663,814,789,979,977,15996,1624,4284,15
663,814,787,979,977,16636,1080,3404,15
664,814,788,979,977,16548,680,3008,15
664,813,788,979,977,16952,592,2252,15
664,814,787,979,977,16380,468,2632,15
664,814,787,979,977,16652,-328,3248,15
663,814,788,980,977,16304,988,1832,15
663,814,787,980,977,16828,-856,2656,15
663,814,788,979,977,16544,-1336,3644,15
663,814,787,979,977,16364,88,3832,15
663,814,787,979,977,16316,164,3128,15
664,814,789,979,977,16772,172,3532,15
664,814,789,979,977,16232,160,3780,15
663,814,789,979,977,16424,-100,4000,15
663,814,791,979,977,16480,-228,4448,15
664,814,789,979,977,16340,-2128,4840,15
663,815,789,979,977,16420,-1380,4496,15
664,814,790,979,977,16024,-608,3488,15
665,814,790,979,977,16444,960,4088,15
663,815,789,979,978,16196,660,4460,15
663,815,790,979,977,16400,1972,3628,15
663,815,788,979,978,15552,3196,4432,15
663,815,789,980,977,15400,2832,5004,15
663,815,789,979,977,14844,3816,6044,15
663,815,788,980,977,14924,2696,6564,15
663,815,790,980,978,15032,2552,6352,15
663,815,791,980,978,15072,1128,6900,15
663,815,791,980,978,14716,856,6760,15
663,815,793,980,977,14792,2184,7220,15
663,815,794,979,977,14440,2600,7720,15
663,815,795,980,977,14556,1832,7940,15
663,815,796,979,977,13592,1360,7676,15
664,815,796,980,978,13804,1380,9080,15
664,815,796,980,977,13540,-948,9892,15
663,815,798,980,977,13408,-892,9540,15
664,815,798,979,977,13888,-1116,9960,15
664,815,797,979,977,14840,216,8092,15
664,815,799,980,977,13476,956,8260,15
664,815,798,979,978,14112,448,7804,15
664,815,798,980,977,15376,584,7888,15
664,816,799,980,978,14852,1796,6960,15
664,816,797,980,978,13968,3816,5468,15
664,816,797,980,977,15192,3944,4824,15
664,816,798,980,978,15172,4936,5320,15
664,815,795,979,978,15300,3764,5640,15
664,815,795,980,977,15392,4080,6084,15
664,815,795,980,978,15040,3292,7316,15
664,815,793,979,977,14732,3340,6692,15
664,815,794,979,977,15280,1544,6912,15
664,814,793,979,978,15552,964,7768,15
664,815,792,980,978,14672,-308,7808,15
664,815,793,980,978,16224,1124,6656,15
664,815,792,979,977,15588,796,5588,15
664,815,792,979,978,15336,544,6212,15
664,815,792,980,977,15296,-24,6500,15
664,815,791,980,978,15340,856,7460,15
664,815,791,980,977,14600,964,7076,15
664,815,792,979,978,15396,1248,7328,15
664,815,790,980,978,15340,880,7044,15
664,815,790,980,978,15448,1748,6112,15
664,815,791,980,978,15140,2840,5488,15
664,814,789,980,978,15864,2440,5064,15
664,814,789,980,978,15524,3024,4764,15
664,814,790,980,978,15480,2216,4416,15
664,814,788,980,978,15104,2880,4688,15
664,814,788,980,978,16192,1504,4788,15
664,814,789,980,978,15496,2772,3996,15
664,814,790,980,978,15640,3040,3952,15
664,814,792,980,978,16296,2696,4048,15
664,814,792,980,978,16528,2212,3680,15
664,814,791,980,978,16220,1064,4028,15
664,814,793,980,977,16224,660,5172,15
664,814,793,980,978,15512,1588,5448,15
664,814,791,980,978,15680,1480,4924,15
664,814,793,980,978,15612,1756,5408,15
664,814,792,980,978,15416,912,5736,15
664,813,792,979,978,15568,404,5824,15
664,814,793,980,978,15500,400,5312,15
664,814,792,980,978,16008,460,5252,15
664,814,791,980,978,15308,28,5424,15
664,814,792,979,978,15724,-1732,5628,15
664,813,791,979,978,15780,-3128,4780,15
664,813,792,980,978,16480,-2868,3476,15
664,814,793,979,978,15856,-3132,3468,15
664,814,793,980,978,16588,-2140,3412,15
663,814,793,979,978,16328,-1772,3376,15
664,813,794,979,978,16684,-936,3028,15
664,813,793,980,978,16540,-592,3396,15
663,814,792,980,978,16708,-608,3576,15
663,813,793,979,978,16876,-692,2468,15
664,814,792,980,978,16440,-780,1604,15
663,814,791,979,978,16712,-1060,1384,15
663,814,792,979,978,16960,-1172,1380,15
664,814,791,980,978,16976,-1052,1404,15
663,814,790,980,977,16964,-748,976,15
663,814,792,979,978,16928,-960,964,15
665,873,830,985,960,15856,-3976,3476,19
665,872,829,985,960,15872,-3812,3656,19
665,872,828,985,960,15644,-4076,3988,19
665,872,829,985,960,16116,-4136,3588,19
665,872,829,985,960,15900,-4060,3936,19
665,872,828,985,960,15904,-4196,4484,19
665,871,827,985,960,15792,-4168,4172,19
665,871,827,985,960,15892,-4136,4088,19
665,872,827,985,960,15732,-4048,4224,19
665,872,827,985,960,15740,-4172,4360,19
665,871,827,985,960,15696,-4020,4000,19
665,871,826,985,960,15876,-4096,3960,19
665,872,826,985,960,15704,-4008,4056,19
665,871,826,985,960,15536,-4244,4076,19
665,871,826,985,960,16172,-4232,4208,19
665,871,825,985,960,15556,-3792,4072,19
665,871,824,985,960,15724,-4084,4280,19
665,871,825,984,960,15852,-3460,3900,19
665,871,825,985,960,16584,-3588,3432,19
665,871,824,984,960,15296,-3568,3228,19
665,870,823,985,960,15232,-4996,4676,19
665,870,823,985,960,14720,-6072,5052,19
665,870,823,984,960,15240,-5948,4796,19
665,870,823,985,960,15368,-6292,3780,19
665,870,822,985,960,14284,-6780,4000,19
665,870,825,985,960,14620,-6360,3652,19
665,870,829,984,960,15452,-5564,4196,19
665,869,830,984,960,15524,-5088,3928,19
665,870,828,985,960,15576,-5556,3784,19
665,870,827,984,959,15148,-6428,4176,19
665,870,827,984,959,15476,-5884,4432,19
665,869,827,984,959,15560,-5484,3776,19
665,869,827,984,960,14948,-5220,4320,19
666,869,826,984,960,15372,-5484,4144,19
666,869,826,984,960,15556,-4936,3768,19
665,869,826,984,959,15552,-4840,3288,19
665,869,826,984,959,15764,-4936,3888,19
666,869,826,984,959,15704,-4644,4128,19
665,869,826,984,959,16012,-3908,4032,19
666,869,825,984,959,15804,-2884,3520,19
667,868,825,984,959,16172,-2848,3992,19
667,868,825,984,959,15840,-2472,3152,19
669,868,825,984,959,17092,-1404,3892,19
667,868,824,984,959,16020,388,3372,19
666,868,824,984,959,16360,476,4780,19
665,868,825,984,959,15984,1912,3392,19
665,868,825,984,959,15500,-572,4272,19
665,868,825,984,959,15704,-288,4584,19
665,868,824,984,959,16120,-780,4824,19
665,868,824,984,959,16160,-188,5420,19
665,868,824,984,960,15928,-476,5400,19
664,868,825,984,959,15740,-256,5232,19
665,867,824,984,960,15692,-748,5124,19
665,868,823,984,959,15680,-2020,6376,19
664,867,824,984,959,15544,-1496,5660,19
665,868,824,984,959,15464,-1852,5680,19
664,868,824,984,959,15088,-2808,6796,19
665,868,824,984,959,14548,-2448,6512,19
664,868,823,984,959,14248,-3576,8080,19
664,868,824,984,959,14084,-3788,8240,19
664,868,824,984,959,13988,-4028,7880,19
664,868,823,984,960,13956,-4372,7616,19
664,868,822,984,959,14180,-4288,6936,19
665,868,823,983,959,14240,-4524,7540,19
666,868,824,984,960,14016,-4112,8180,19
665,868,825,984,959,14980,-3240,7600,19
665,867,826,984,959,15532,20,7656,19
665,867,827,983,959,14040,80,6324,19
664,867,828,983,959,15036,-1876,7616,19
664,868,829,984,959,15596,-944,7164,19
664,867,828,983,960,15016,-920,7520,19
664,867,828,984,960,14332,-396,6648,19
664,867,828,983,959,13876,-616,6780,19
664,867,828,983,959,14560,-676,7268,19
664,868,829,983,959,14656,-100,6628,19
665,867,828,983,959,15316,-464,6556,19
665,867,827,983,959,15128,-1920,6728,19
665,867,826,983,959,14672,-2432,7488,19
665,867,826,983,959,14796,-2440,8076,19
665,867,826,983,959,14748,-1660,7328,19
665,866,828,983,961,14856,-1652,7268,19
665,864,824,983,964,14848,-1312,6864,19
664,865,823,983,963,14840,-1204,6712,19
665,865,826,983,961,15380,-1192,6704,19
664,866,826,983,960,15540,-1156,7192,19
664,866,826,983,960,14964,-1624,5700,19
666,866,825,983,960,15448,-864,6652,19
664,865,824,983,960,15124,-1716,7360,19
663,865,824,983,960,14940,-2216,6776,19
663,865,825,983,960,15256,-2004,6152,19
664,866,824,983,960,14908,-1384,6648,19
664,866,824,983,960,15016,-968,6472,19
664,866,824,983,960,14752,192,7268,19
664,865,825,983,960,14440,-2040,7560,19
664,866,824,983,960,14524,-2160,7608,19
664,865,824,983,959,14460,-2804,7752,19
664,865,823,983,960,14216,-2908,7916,19
664,865,824,983,960,14308,-3184,7576,19
663,865,824,983,960,14524,-3080,7280,19
663,866,824,983,960,14384,-2692,7820,19
665,865,823,983,960,13644,-3756,7672,19
665,865,823,983,960,14016,-3280,8724,19
664,865,823,983,960,13572,-3408,9004,19
664,865,823,983,959,13232,-3552,9104,19
664,865,823,983,959,13476,-4016,9208,19
664,865,822,983,960,13508,-3160,8924,19
664,866,822,983,959,13716,-2252,8376,19
664,865,823,983,959,13964,-2912,8836,19
664,865,824,983,959,14092,-1660,8712,19
664,865,824,983,959,14432,-3044,6740,19
664,865,824,983,959,14516,-3208,6928,19
664,866,825,983,960,14980,-3016,6368,19
664,865,826,983,960,14868,-3024,6320,19
663,865,826,983,960,15308,-2552,6472,19
663,866,825,983,960,15232,-2228,5920,19
664,866,827,983,959,15288,-1308,6016,19
664,865,827,983,960,15184,-1636,6012,19
664,866,828,983,960,15252,-1680,6332,19
665,866,827,983,960,15348,-2036,6428,19
664,866,826,983,960,15184,-1264,6508,19
664,866,827,983,960,15504,-684,7048,19
664,866,827,983,960,15020,-1104,7336,19
664,865,826,983,959,15076,-904,6960,19
664,865,825,983,960,15112,-1232,6128,19
664,865,824,983,960,15476,-1140,6632,19
664,866,825,983,959,15064,-1976,6100,19
664,865,825,983,960,15036,-1188,6696,19
664,865,825,983,960,15468,-1848,7088,19
664,866,824,983,960,14784,-1684,6644,19
665,866,824,983,960,14984,-2200,7312,19
664,866,824,983,960,15136,-2200,7148,19
665,866,825,983,960,15424,-2944,6012,19
664,866,824,983,960,14736,-3356,6920,19
667,866,824,983,960,14776,-2768,6620,19
665,865,823,983,960,14972,-2880,6808,19
665,865,824,983,960,14828,-3092,6896,19
665,866,825,983,959,15104,-2812,6640,19
665,865,824,983,959,14644,-2788,5776,19
664,865,823,983,959,14628,-3652,6532,19
664,865,823,983,959,14620,-3380,6704,19
664,866,824,983,960,14848,-3688,6996,19
664,866,824,983,959,14684,-2444,7000,19
664,865,824,983,960,14848,-2960,6860,19
665,865,823,983,959,14732,-2832,6852,19
664,865,823,983,959,15236,-1944,7052,19
664,866,823,983,960,15020,-2852,7096,19
664,866,823,983,959,14584,-2772,7564,19
664,866,822,983,959,14428,-2716,7348,19
664,866,822,983,960,14632,-2060,7380,19
664,866,822,983,959,14680,-968,6984,19
664,865,823,983,960,14596,-2464,8180,19
664,865,823,983,960,14068,-1800,8236,19
664,865,823,983,959,14208,-2268,8512,19
664,866,825,983,959,14344,-3512,8608,19
663,865,826,983,959,14516,-3024,7532,19
664,865,828,983,959,14720,-3392,6468,19
663,865,830,983,960,15116,-3400,6312,19
664,865,830,983,959,14844,-4476,5852,19
664,866,830,983,960,15080,-5580,5776,19
664,865,831,983,960,14768,-5992,5284,19
664,866,831,983,960,14588,-5832,5116,19
665,866,829,983,960,14832,-5780,4944,19
664,866,828,983,960,14832,-6048,4856,19
664,866,827,983,960,15444,-5848,3704,19
665,866,827,983,960,14496,-5316,3572,19
665,866,827,983,959,15228,-5968,3252,19
664,866,826,983,960,15040,-5968,3492,19
664,866,826,983,960,14692,-6504,4440,19
664,866,826,983,959,15928,-5780,3876,19
664,865,826,983,960,15316,-5540,3660,19
663,866,826,983,960,14992,-5620,4876,19
664,866,825,983,960,15220,-5400,4040,19
664,866,824,983,960,15544,-4556,4288,19
664,866,825,983,959,15296,-4392,4688,19
665,866,825,983,960,15304,-4284,5156,19
665,866,825,983,960,15328,-4220,5408,19
665,866,824,983,960,15228,-3532,5812,19
665,866,824,983,960,14672,-3996,6056,19
666,866,826,983,960,14892,-3060,6144,19
665,866,827,983,959,14284,-2508,7396,19
664,866,828,983,960,14300,-1848,7660,19
664,866,827,983,960,13356,-3728,8364,19
663,866,827,983,960,14264,-3984,7860,19
664,866,828,983,959,12668,-5168,7596,19
664,866,829,983,960,12692,-5612,8824,19
664,866,829,983,960,11936,-6364,9108,19
663,866,829,983,960,11756,-5828,9192,19
664,866,829,983,960,11872,-6220,9800,19
664,866,830,983,960,11900,-5736,9520,19
664,866,831,983,960,12256,-5008,9716,19
664,866,829,983,960,12220,-3900,10152,19
664,866,828,983,959,11972,-4172,10264,19
664,866,827,983,960,12192,-3096,10372,19
664,866,827,983,960,11724,-3680,10244,19
664,866,827,983,960,11912,-3964,10352,19
664,866,826,983,960,11996,-3940,10712,19
664,866,825,983,960,11516,-3688,10612,19
664,866,825,983,960,11840,-4400,11184,19
664,866,826,983,960,11660,-3564,10868,19
665,867,827,983,960,11576,-3512,10880,19
664,867,827,983,960,11708,-3860,10684,19
664,867,826,983,960,11676,-3492,11056,19
664,867,827,983,960,11632,-3932,10752,19
664,867,827,983,960,11364,-4112,10336,19
665,867,828,983,960,12004,-3064,10776,19
664,867,827,983,960,12020,-2704,10160,19
664,868,827,984,960,12176,-2836,10320,19
664,868,827,983,960,12380,-2920,10396,19
665,867,828,983,960,13804,-2740,8924,19
664,867,828,983,960,13852,-668,8176,19
664,866,827,983,960,13876,-1424,8592,19
664,866,826,983,960,14740,-1244,8312,19
664,866,825,983,960,14268,-1096,7792,19
664,866,826,983,960,14544,-1308,7524,19
665,866,826,983,960,14612,-1424,7044,19
665,866,826,983,960,14620,-536,7636,19
665,866,825,983,960,14896,-760,7864,19
665,866,824,983,960,14612,-1196,7536,19
665,866,824,983,960,14568,-956,7612,19
665,866,825,983,960,14592,-1032,7820,19
665,866,825,983,960,14548,-1120,7760,19
664,866,824,983,960,14520,-1776,7940,19
664,866,823,983,960,14020,-1676,7704,19
663,866,823,983,960,14012,-2092,8584,19
664,866,824,983,959,13816,-2304,8572,19
664,865,824,983,960,14136,-1736,7884,19
663,865,823,983,959,14268,-2088,7620,19
663,866,822,983,960,14780,-2524,7064,19
663,865,822,983,959,14584,-1768,7836,19
663,866,823,983,959,15128,-1628,7716,19
663,865,823,983,959,14624,-1360,7496,19
663,865,823,983,959,14856,-1224,6976,19
663,866,822,983,959,15212,-980,7084,19
664,865,821,983,959,15080,52,6952,19
663,865,822,983,959,14560,224,6984,19
664,865,823,983,959,15172,44,6676,19
663,865,824,983,960,14920,-876,7680,19
664,866,825,983,960,14368,360,7376,19
663,866,825,983,960,14676,580,7964,19
664,866,825,983,960,14412,844,7416,19
664,866,826,983,960,14096,1116,7832,19
663,866,827,983,960,14080,676,8412,19
664,866,827,983,959,14200,552,8336,19
663,866,826,983,960,14172,-412,8992,19
663,866,826,983,960,14084,60,8400,19
663,865,826,983,960,14052,-1096,8184,19
663,866,827,983,960,14304,-2548,8544,19
663,866,828,983,960,14124,-3264,8072,19
663,865,828,983,959,14104,-4580,6512,19
663,866,829,983,960,13944,-6256,7032,19
663,866,828,983,960,13296,-7104,6824,19
663,866,826,983,960,13592,-6932,6140,19
663,865,825,983,959,13820,-6972,6088,19
663,865,825,983,959,13984,-6680,6264,19
663,865,825,983,960,14032,-6624,5868,19
663,865,825,983,960,13968,-6808,6116,19
663,865,824,983,960,13592,-6112,6692,19
663,865,823,983,960,13084,-5992,7768,19
663,865,823,983,959,13560,-5796,7436,19
663,865,823,983,959,12424,-5520,8468,19
663,865,823,983,960,12900,-5328,8952,19
663,866,824,983,960,13200,-5404,8272,19
663,865,824,983,960,12552,-6040,9432,19
663,865,824,983,960,12388,-6052,8980,19
662,866,823,983,960,12136,-6872,9312,19
663,866,823,983,960,11464,-7716,9384,19
663,865,823,983,960,12064,-8676,7988,19
663,866,824,983,960,11716,-7280,9008,19
663,866,824,983,960,12432,-6420,8476,19
663,866,824,983,960,12852,-5244,8624,19
663,865,823,983,960,12908,-6800,8284,19
663,866,822,983,960,13464,-5636,7724,19
663,865,822,983,960,13780,-6476,6444,19
663,866,822,983,960,14140,-6188,5936,19
663,866,822,983,960,14344,-5540,5776,19
662,865,821,983,960,14272,-6688,5452,19
663,866,822,983,960,13744,-6376,6036,19
663,866,823,983,960,13956,-6368,6324,19
663,866,824,983,959,13732,-6268,6432,19
662,866,825,983,960,13256,-7076,7316,19
663,866,826,983,960,12908,-6664,7452,19
662,866,826,983,960,13352,-6920,7708,19
662,866,826,983,960,12988,-6860,7700,19
662,866,826,983,960,13508,-6144,6864,19
662,866,826,983,960,13812,-6244,6632,19
663,866,825,983,960,14008,-6180,5716,19
663,866,824,983,960,13976,-6376,6184,19
663,866,824,983,960,14292,-6364,5460,19
663,866,823,983,960,14108,-6600,5836,19
663,866,824,983,960,13972,-6308,5964,19
663,866,824,983,960,14304,-6868,5764,19
663,866,824,983,960,13968,-7428,5236,19
663,866,823,983,959,14104,-6580,5844,19
663,866,823,983,960,14192,-6816,5464,19
663,866,822,983,960,13972,-7164,5308,19
663,865,822,983,960,14308,-6948,4852,19
663,866,822,983,960,14328,-7524,4708,19
663,866,823,983,960,14516,-6936,4356,19
663,866,822,983,960,14156,-7420,5280,19
663,866,823,983,960,14588,-6436,4728,19
664,867,823,983,960,14708,-5688,4776,19
664,866,822,983,960,15096,-5168,5348,19
663,866,822,983,960,15004,-4312,4888,19
663,866,822,983,960,15220,-4904,4780,19
664,866,822,983,960,15512,-5652,5416,19
663,866,823,983,960,15368,-5040,4304,19
664,866,822,983,960,15236,-4580,4364,19
664,866,822,983,960,15624,-4036,4840,19
664,866,822,983,960,15280,-4664,5392,19
664,866,823,983,960,15332,-3724,5480,19
664,866,822,983,960,14996,-3488,6012,19
664,866,823,983,960,14824,-3272,6520,19
664,866,823,983,960,14408,-3452,6504,19
665,865,823,983,960,14648,-2900,7248,19
665,866,823,983,960,14764,-2496,7388,19
665,865,822,983,960,14676,-2740,7800,19
665,866,823,983,960,14340,-2404,7076,19
665,866,823,983,960,14388,-3212,7552,19
665,865,823,983,960,14852,-3388,8044,19
665,865,822,983,960,14892,-1412,7032,19
665,865,821,983,960,14632,-2160,7120,19
665,865,821,982,959,14572,-1472,6716,19
664,866,820,983,960,15228,-896,6496,19
664,866,821,983,959,15156,-1076,6468,19
664,865,821,983,960,15184,-1240,6616,19
665,866,823,983,960,14824,-1264,6604,19
665,866,824,983,960,14980,-1344,7180,19
664,866,823,983,960,14908,-1288,6948,19
664,865,822,983,960,14640,-2024,7644,19
664,866,822,983,960,14732,-1844,7488,19
664,866,822,983,960,14588,-1920,6692,19
664,865,823,982,960,14724,-1720,7800,19
664,865,824,983,960,14808,-1504,7952,19
665,865,824,983,959,14748,-1236,6816,19
665,865,824,983,959,15060,-1332,7184,19
664,865,824,983,959,14884,-2608,7568,19
664,865,825,983,960,14496,-2220,6920,19
664,865,826,983,960,14540,-2212,7820,19
664,865,826,983,959,14404,-2028,7852,19
664,866,824,983,960,14216,-2140,7504,19
664,865,823,983,959,14524,-2004,7656,19
664,865,822,983,960,14340,-3144,8340,19
664,866,822,983,960,14360,-2304,8148,19
664,865,822,983,960,14560,-2716,8528,19
664,866,823,983,960,14492,-2384,6824,19
663,865,822,983,959,14720,-2692,6744,19
664,865,821,983,960,14964,-3136,6712,19
664,865,821,983,959,14268,-3376,6692,19
663,866,820,983,960,14772,-3896,6448,19
663,865,820,983,960,14608,-2916,6852,19
663,865,821,983,960,14312,-2812,7464,19
663,865,821,983,960,14892,-1540,7412,19
663,866,821,983,960,14968,-1456,7872,19
663,866,820,983,960,14696,-1120,7468,19
663,866,820,983,959,15280,-1540,6664,19
663,866,820,983,960,15112,-1440,6792,19
664,866,820,983,959,15544,456,6520,19
664,865,820,983,959,15152,792,6540,19
664,865,821,983,960,15212,416,7296,19
664,865,820,983,960,14896,-172,6976,19
664,865,820,983,960,14896,-1080,7032,19
664,866,819,983,959,15244,-944,7180,19
664,865,819,983,960,15136,-1140,6824,19
664,865,819,983,960,14468,-1432,7452,19
664,865,821,983,960,14552,-2136,7488,19
664,866,823,983,960,14252,-2252,7968,19
664,865,824,983,959,14016,-2240,7788,19
664,865,824,983,960,13244,-2456,9408,19
664,865,824,983,959,12792,-1760,9588,19
663,865,824,983,959,12640,-2968,9588,19
664,865,824,983,959,12612,-1096,10028,19
665,864,825,983,959,12464,-824,10456,19
663,865,826,983,959,12288,8,10456,19
663,865,825,982,959,12332,-1292,10632,19
664,864,825,983,959,12164,-1648,11144,19
664,865,825,983,959,12604,-548,9164,19
664,864,825,983,959,13480,-1692,8788,19
663,865,826,983,959,13392,-2380,8712,19
663,865,826,983,960,14204,-3120,8452,19
663,865,826,983,960,13892,-2688,7716,19
663,865,826,983,959,14092,-3152,8220,19
664,865,826,983,960,13988,-2860,7480,19
663,865,825,983,960,13956,-3308,7928,19
663,866,825,983,960,14584,-2912,7736,19
641,701,709,959,962,15092,-2552,6456,21
641,702,705,958,962,15200,-2476,6044,21
641,702,703,958,962,15016,-2888,6252,21
641,702,701,958,961,15436,-3420,5744,21
641,702,702,959,961,15300,-3808,6164,21
641,702,708,958,961,15140,-4452,5660,21
641,703,712,958,961,15208,-4164,5684,21
641,703,693,958,961,15260,-4352,5728,21
641,703,699,958,961,15004,-4540,5356,21
641,703,703,958,962,15060,-4420,5160,21
642,703,713,958,961,15436,-5048,5120,21
641,704,694,958,961,15108,-5028,4948,21
642,704,698,958,961,15036,-5328,4996,21
641,704,694,958,961,15088,-5516,4996,21
641,704,695,958,961,14892,-5320,4772,21
641,705,701,957,961,14840,-5388,4960,21
641,705,701,958,961,14920,-5516,4860,21
641,705,700,958,961,14728,-5908,5272,21
642,705,700,958,961,15228,-4944,4104,21
641,705,700,958,961,14868,-5880,4928,21
642,706,701,958,961,14964,-5112,5220,21
642,706,701,958,961,14868,-5560,5364,21
642,706,702,958,961,14132,-6480,4828,21
642,706,702,958,961,14888,-5896,5096,21
642,706,703,958,961,14652,-6412,4912,21
642,706,703,958,961,14348,-6608,4832,21
642,706,703,957,961,14600,-5844,5328,21
642,706,702,958,961,14792,-5656,4816,21
642,707,701,958,961,15464,-5132,4880,21
642,707,702,958,961,14992,-4624,4664,21
642,707,702,958,961,15268,-5180,4408,21
642,707,702,958,961,15016,-4612,4252,21
642,708,701,958,961,15412,-4680,4232,21
642,708,702,958,961,15364,-4148,4344,21
642,709,704,958,961,15412,-3036,4088,21
643,709,704,958,961,15904,-3160,4368,21
643,709,704,958,961,16172,-2976,5212,21
643,709,703,958,961,15972,-2576,5024,21
642,708,703,958,961,15860,-1512,5416,21
642,708,703,958,961,15520,-788,5388,21
642,708,703,957,961,15680,-1464,4952,21
642,708,703,958,961,15768,-696,5112,21
642,708,704,958,961,15592,-584,5520,21
643,708,705,958,961,15544,12,5936,21
642,709,705,958,961,15276,212,5896,21
642,709,705,958,961,14904,636,6336,21
643,709,706,958,961,15888,56,7152,21
643,709,706,958,961,15020,572,7032,21
